user_id,user_journey
466913,Homepage-Career tracks-Homepage-Courses-Homepage-Career tracks-Sign up-Log in-Sign up-Homepage-Course certificate-Log in-Homepage-Log in-Sign up-Log in-Log in-Homepage-Sign up-Log in-Checkout-Checkout-Homepage-Log in-Checkout
466928,Log in-Log in-Log in-Log in-Log in-Sign up-Checkout
466937,Coupon
466938,Homepage-Pricing-Career track certificate-Courses-Career tracks-Success stories-Success stories-Career tracks-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Homepage-Pricing-Pricing-Homepage-Sign up-Coupon-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
466939,Other-Homepage-Log in-Other-Homepage-Log in-Homepage-Pricing-Log in-Other-Homepage-Log in-Checkout-Checkout-Checkout-Pricing-Checkout-Coupon-Coupon
466944,Courses-Sign up-Career tracks-Sign up-Log in-Other-Log in-Log in-Checkout
466969,Homepage-Career tracks-Courses-Career tracks-Pricing-Checkout
466992,Coupon-Homepage-Courses-Other-Course certificate-Coupon
466997,Coupon
467007,Coupon
467017,Coupon-Coupon-Coupon
467044,Career tracks-Sign up-Career tracks-Sign up-Checkout
467061,Coupon-Coupon-Coupon
467064,Coupon-Coupon-Coupon
467093,Homepage-Career tracks-Career tracks-Sign up-Sign up-Log in-Checkout
467107,Homepage-Pricing-Career tracks-Sign up-Career tracks-Career track certificate-Courses-Career tracks-Resources center-Resources center-Homepage-Homepage-Homepage-Upcoming courses-Career tracks-Courses-Career tracks-Career tracks-Sign up-Checkout-Checkout-Checkout
467133,Coupon
467148,Homepage-Courses-Homepage-Pricing-Sign up-Other-Pricing-Log in
467164,Courses-Sign up-Courses-Log in-Sign up-Log in-Checkout
467173,Homepage-Sign up-Checkout-Checkout-Checkout-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Coupon-Log in-Checkout
467175,Coupon-Coupon
467188,Homepage-Pricing-Sign up-Checkout-Checkout-Homepage-Log in-Checkout
467205,Coupon-Coupon
467210,Coupon-Homepage-Pricing-Checkout
467212,Homepage-Pricing-Pricing-Checkout-Homepage-Homepage-About us-Homepage-About us-Pricing-Sign up-Log in-Sign up-Checkout-Checkout
467213,Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Courses-Homepage-Sign up-Coupon-Homepage-Sign up-Checkout-Checkout-Checkout
467238,Homepage-Sign up-Sign up-Homepage-Career tracks-Pricing-Sign up-Sign up-Log in-Checkout-Checkout-Other-Sign up-Other-Coupon-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Pricing-Log in-Checkout-Log in-Homepage-Log in-Checkout
467244,Homepage-Career tracks-Courses-Resources center-Coupon
467246,Sign up-Log in-Checkout
467261,Coupon
467287,Homepage-Courses-Sign up-Courses-Career track certificate-Sign up-Sign up-Checkout
467366,Career track certificate-Courses-Courses-Courses-Career tracks-Other-Career tracks-Upcoming courses-Career track certificate-Coupon
467374,Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Career track certificate-Career tracks-Pricing-Checkout
467382,Coupon-Coupon
467385,Coupon-Coupon-Coupon
467397,Sign up-Checkout
467402,Homepage-Courses-Homepage-Career tracks-Sign up-Coupon
467405,Homepage-Course certificate-Sign up-Homepage-Log in-Homepage-Log in-Checkout-Checkout
467411,Courses-Sign up-Courses-Sign up-Courses-Sign up-Checkout-Other-Checkout-Checkout-Checkout
467418,Sign up-Checkout-Checkout-Checkout
467422,Log in-Sign up-Checkout-Checkout-Checkout-Checkout
467423,Log in-Sign up-Checkout-Checkout-Checkout-Checkout-Log in-Checkout-Log in-Checkout-Log in-Checkout
467437,Homepage-Career track certificate-Pricing-Sign up-Homepage-Sign up-Log in-Log in-Checkout
467442,Other-Homepage-Log in-Checkout
467448,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Coupon
467457,Homepage-Pricing-Courses-Homepage-Pricing-Checkout-Pricing-Course certificate-Courses-Upcoming courses-Courses-Sign up-Log in-Checkout-Checkout-Checkout-Homepage-Sign up-Checkout-Checkout-Checkout-Checkout-Homepage-Sign up-Log in-Checkout-Checkout-Checkout
467460,Other-Career track certificate-Upcoming courses-Pricing-Checkout-Courses-Sign up-Courses-Sign up-Log in-Log in-Checkout-Coupon-Checkout-Log in-Log in-Log in-Coupon-Coupon-Coupon-Coupon-Coupon
467473,Log in-Sign up-Checkout-Checkout-Coupon-Checkout-Sign up-Coupon-Checkout-Checkout-Checkout-Log in-Other-Sign up-Log in-Log in-Checkout
467479,Homepage-Courses-Sign up-Checkout
467499,Log in-Log in-Sign up-Log in-Courses-Sign up
467521,Homepage-Sign up-Homepage-Pricing-Homepage-Courses-Checkout-Checkout-Homepage-Log in-Checkout-Checkout
467526,Homepage-Pricing-Resources center-Course certificate-Courses-Upcoming courses-Coupon
467548,Homepage-Career track certificate-Career tracks-Sign up-Log in-Checkout
467576,Coupon-Homepage-Career track certificate-Courses-Coupon
467593,Sign up-Checkout
467603,Courses-Sign up-Checkout
467641,Other-Course certificate-Career track certificate-Resources center-Resources center-Sign up-Other-Resources center-Homepage-Log in-Checkout
467646,Coupon
467667,Coupon
467671,Coupon
467675,Career track certificate-Career tracks-Courses-Career tracks-Sign up-Coupon-Career tracks-Sign up-Log in-Checkout-Checkout
467689,Career tracks-Course certificate-Career tracks-Courses-Pricing-Pricing-Career track certificate-Career tracks-Homepage-Courses-Courses-Pricing-Courses-Courses-Career tracks-Homepage-Pricing-Checkout-Pricing-Checkout
467691,Coupon
467695,Homepage-Pricing-Homepage-Sign up-Checkout
467723,Log in-Sign up-Log in-Log in-Log in-Sign up-Checkout
467742,Homepage-Career tracks-Homepage-Career track certificate-Course certificate-Coupon-Homepage-Career tracks-Homepage-Career tracks-Career tracks-Sign up-Coupon
467756,Coupon
467758,Coupon-Coupon-Log in-Other-Log in-Checkout
467779,Coupon-Coupon-Coupon-Homepage-Log in-Sign up-Log in-Homepage-Log in-Log in-Log in-Sign up-Checkout
467787,Homepage-Resources center-Courses-Sign up-Homepage-Log in-Checkout-Checkout-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Career track certificate-Log in-Log in-Log in-Checkout
467795,Homepage-Pricing-Courses-Coupon
467797,Coupon-Homepage-Courses-Sign up-Log in-Homepage-Courses-Pricing-Upcoming courses-Resources center-Course certificate-Courses-Courses-Sign up-Log in-Checkout
467800,Courses-Sign up-Courses-Sign up-Courses-Sign up-Checkout
467805,Homepage-Courses-Blog-Other-Career tracks-Resources center-Homepage-Pricing-Homepage-Pricing-Resources center-Courses-Homepage-Pricing-Coupon
467816,Coupon
467823,Courses-Sign up-Checkout
467854,Log in-Sign up-Log in-Checkout-Checkout-Checkout
467856,Homepage-Pricing-Checkout-Pricing-Sign up-Log in-Checkout
467872,Homepage-Career track certificate-Sign up-Log in-Checkout
467890,Coupon
467894,Homepage-Log in-Log in-Checkout
467899,Homepage-Log in-Homepage-Log in-Homepage-Pricing-Homepage-Pricing-Checkout-Sign up-Pricing-Sign up-Pricing-Checkout-Log in-Checkout
467901,Coupon-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks
467903,Other-Log in-Checkout-Checkout
467904,Homepage-Pricing-Courses-Courses-Pricing-Courses-Sign up-Courses-Homepage-Career track certificate-Pricing-Courses-Homepage-Homepage-Course certificate-Pricing-Career track certificate-Career tracks-Courses-Pricing-Resources center-Career track certificate-Upcoming courses-Career track certificate-Career tracks-Resources center-Other-Success stories-Upcoming courses-Career tracks-Homepage-Career track certificate-About us-About us-Career track certificate-Career track certificate-Pricing-Career track certificate-Pricing-Homepage-Career tracks-Resources center-Courses-Sign up-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Checkout
467925,Coupon-Coupon
467938,Homepage-Sign up-Coupon-Checkout
467955,Coupon
467961,Other-Career track certificate-Sign up-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout-Other-Homepage-Course certificate-Sign up-Checkout
468030,Homepage-Log in-Homepage-Course certificate-Upcoming courses-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Log in-Homepage-Log in-Log in-Homepage-Log in-Checkout-Checkout-Checkout
468083,Pricing-Course certificate-Upcoming courses-Coupon-Coupon
468096,Coupon
468114,Courses-Sign up-Resources center-Sign up-Homepage-Pricing-Sign up-Homepage-Sign up-Coupon-Homepage-Log in
468126,Homepage-Career tracks-Pricing-Pricing-Courses-Career tracks-Courses-Upcoming courses-Courses-Upcoming courses-About us-Instructors-Career track certificate-Career track certificate-Resources center-Other-Resources center-Other-Other-Sign up-Checkout-Checkout
468130,Other-Log in-Other-Log in-Other-Coupon
468139,Homepage-Sign up-Log in-Homepage-Log in-Log in-Homepage-Log in-Other-Career track certificate-Homepage-Log in-Homepage-Career track certificate-Sign up-Checkout
468159,Courses-Courses-Course certificate-Pricing-Checkout-Pricing-Checkout-Pricing-Upcoming courses-Career tracks-Courses-Resources center-Resources center-Courses-Courses-Pricing-Course certificate-Upcoming courses-Other-Courses-Coupon-Homepage-Courses-Sign up-Checkout-Log in-Checkout-Checkout
468179,Other-Checkout
468198,Homepage-Career tracks-Sign up-Checkout-Log in-Career tracks-Sign up-Career tracks-Log in-Checkout
468201,Homepage-Courses-Career track certificate-Coupon-Coupon-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Homepage-Courses-Log in-Coupon
468214,Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout-Checkout-Coupon
468216,Homepage-Pricing-Courses-Coupon
468224,Homepage-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Homepage-Pricing-Coupon
468228,Homepage-Courses-Career tracks-Upcoming courses-Resources center-Pricing-Homepage-Pricing-Checkout
468240,Homepage-Career track certificate-Career track certificate-Career tracks-Homepage-Sign up-Sign up-Checkout
468243,Homepage-Course certificate-Resources center-Courses-Homepage-Pricing-Checkout-Homepage-Homepage-Pricing-Checkout
468247,Coupon
468261,Coupon
468264,Coupon-Coupon
468278,Other-Coupon-Log in-Other-Other-Other
468298,Coupon
468319,Coupon
468346,Other-Career track certificate-Courses-Career tracks-Upcoming courses-Courses-Coupon
468397,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Sign up-Checkout-Coupon-Coupon-Log in-Log in-Checkout-Log in-Checkout-Homepage-Log in-Homepage-Sign up-Pricing-Courses-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Sign up-Other-Career tracks-Sign up-Log in-Homepage-Pricing-Sign up-Pricing-Checkout-Homepage-Sign up-Homepage-Sign up-Homepage-Pricing-Homepage-Career tracks-Sign up-Checkout-Homepage-Career track certificate-Sign up-Coupon-Coupon-Homepage-Career tracks-Courses-Sign up-Log in-Other-Coupon-Other-Coupon-Coupon
468402,Coupon-Coupon
468407,Coupon
468413,Courses-Sign up-Sign up-Sign up-Checkout
468417,Homepage-Career tracks-Resources center-Homepage-Pricing-Sign up-Homepage-Pricing-Checkout-Pricing-Courses-Sign up-Log in-Checkout-Homepage-Sign up-Log in-Coupon
468426,Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Sign up-Checkout-Checkout
468450,Other-Career track certificate-Career tracks-Career tracks-Sign up-Log in
468460,Homepage-Pricing-Checkout
468485,Homepage-Career tracks-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Courses-Log in-Other-Coupon-Homepage-Log in-Homepage-Log in-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Log in-Log in-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Log in-Homepage-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Checkout
468537,Coupon
468539,Coupon-Coupon-Checkout
468547,Pricing-Checkout-Pricing-Sign up-Checkout-Checkout-Checkout
468549,Courses-Sign up-Log in-Sign up-Checkout
468570,Homepage-Course certificate-Courses-Pricing-Sign up-Courses-Pricing-Courses-Sign up-Log in-Homepage-Log in-Checkout-Checkout
468582,Homepage-Pricing-Checkout
468603,Coupon
468605,Homepage-Courses-Career tracks-Upcoming courses-Career track certificate-Pricing-Courses-Career track certificate-Career tracks-Career tracks-Courses-Career tracks-Homepage-Course certificate-Course certificate-Sign up-Course certificate-Career track certificate-Career tracks-Homepage-Sign up-Log in-Career tracks-Log in-Checkout
468634,Coupon
468670,Coupon
468682,Other-Pricing-Courses-Pricing-Sign up-Log in-Log in-Log in-Log in-Sign up-Checkout
468685,Homepage-Courses-Sign up-Coupon
468702,Homepage-Career tracks-Sign up-Checkout
468709,Coupon
468710,Coupon
468715,Homepage-Pricing-Resources center-Career tracks-Courses-Homepage-Upcoming courses-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Homepage-Courses-Career tracks-Upcoming courses-Career tracks-Career tracks-Coupon
468750,Homepage-Career track certificate-Homepage-Career track certificate-Course certificate-Courses-Coupon
468754,Homepage-Career tracks-Sign up-Coupon
468768,Coupon-Coupon
468772,Homepage-Career tracks-Sign up-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Sign up-Log in-Log in-Checkout-Checkout
468777,Other-Log in-Log in-Log in-Checkout-Pricing-Sign up-Checkout
468833,Pricing-Sign up-Checkout-Checkout
468839,Log in-Log in-Checkout
468844,Homepage-Career track certificate-Course certificate-Career track certificate-Course certificate-Career track certificate-Career tracks-Homepage-Pricing-Homepage-Pricing-Career tracks-Homepage-Career tracks-Sign up-Checkout
468847,Homepage-Pricing-Career track certificate-Homepage-Pricing-Courses-Pricing-Upcoming courses-Career track certificate-Pricing-Homepage-Courses-Log in-Homepage-Pricing-Homepage-Career track certificate-Courses-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Log in-Log in-Checkout
468859,Coupon
468869,Homepage-Pricing-Homepage-Homepage-Pricing-Pricing-Courses-Career tracks-Homepage-Sign up-Checkout-Checkout-Checkout-Coupon
468897,Other-Sign up-Checkout
468906,Homepage-Career tracks-Courses-Sign up-Homepage-Checkout-Checkout
468907,Other-Sign up-Checkout-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Career tracks-Log in-Career tracks-Sign up-Checkout-Checkout-Checkout-Homepage-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Sign up-Homepage-Log in-Log in-Log in-Log in-Other-Log in-Homepage-Sign up-Log in-Log in-Checkout
468910,Other-Courses-Career track certificate-Coupon
468914,Homepage-Courses-Courses-Success stories-Upcoming courses-Career tracks-Sign up-Career tracks-Courses-Career tracks-Career tracks-Courses-Sign up-Checkout-Homepage-Instructors-Homepage-Instructors-Homepage-Career tracks-Coupon-Coupon-Checkout
468915,Coupon
468917,Coupon
468920,Homepage-Courses-Sign up-Resources center-Pricing-Checkout-Resources center-Pricing-Checkout-Log in-Log in-Checkout
468927,Other-Career tracks-Homepage-Career track certificate-Career tracks-Upcoming courses-Career tracks-Homepage-Career track certificate-Sign up-Resources center-Other-Other-Resources center-Other-Resources center-Other-Blog-Other-Blog-Other-Blog-Other-Blog-Other-Blog-Checkout
468961,Courses-Sign up-Checkout
468970,Coupon
468973,Coupon-Coupon
468978,Coupon
469008,Coupon-Coupon
469021,Coupon
469024,Coupon
469060,Other-Homepage-Career track certificate-Career tracks-Pricing-Upcoming courses-Other-Courses-Sign up-Checkout
469068,Homepage-Pricing-Coupon-Coupon-Checkout
469073,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Coupon-Career tracks-Pricing-Career tracks-Sign up-Career tracks-Courses-Career track certificate-Coupon-Coupon-Coupon
469094,Homepage-Pricing-Resources center-Other-Sign up-Homepage-Blog-Homepage-Success stories-Blog-Other-Resources center-Career track certificate-Course certificate-Homepage-Courses-Career track certificate-Sign up-Career track certificate-Courses-Career track certificate-Career tracks-Courses-Homepage-Career tracks-Career track certificate-Other-Course certificate-Coupon-Homepage-Pricing-Checkout
469102,Coupon-Coupon-Coupon
469106,Homepage-Courses-Sign up-Courses-Career track certificate-Resources center-Other-Coupon
469121,Homepage-Pricing-Homepage-Other-Pricing-Other-Coupon-Coupon
469129,Other-Career track certificate-Coupon
469132,Coupon
469140,Courses-Other-Homepage-Pricing-Checkout-Homepage-Coupon-Other-Career track certificate-Career tracks-Courses
469146,Coupon
469153,Coupon
469162,Homepage-Courses-Career tracks-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Pricing-Sign up-Pricing-Log in-Log in-Log in-Checkout
469209,Other-Log in-Log in-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Log in-Sign up-Checkout-Log in-Checkout
469214,Homepage-Sign up-Log in-Checkout
469228,Sign up-Checkout
469313,Log in-Other-Homepage-Homepage-Log in-Other-Homepage-Courses-Courses-Career tracks-Homepage-Pricing-Checkout-Coupon
469323,Homepage-Courses-Sign up-Homepage-Log in-Log in-Homepage-Log in
469356,Courses-Sign up-Courses-Pricing-Resources center-Pricing-Sign up-Coupon
469375,Other-Other-Log in-Log in-Log in-Log in-Coupon-Coupon-Coupon
469383,Homepage-Sign up-Other-Pricing-Homepage-Log in
469398,Other-Sign up-Checkout-Homepage-Pricing-Log in-Other-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout
469410,Homepage-Courses-Homepage-Courses-Pricing-Checkout-Courses-Homepage-Courses-Sign up-Log in-Coupon
469479,Homepage-Sign up-Homepage-Career track certificate-Course certificate-Career track certificate-Pricing-Sign up-Pricing-Pricing-Courses-Sign up-Log in-Homepage-Log in-Other-Log in-Log in-Homepage-Log in-Log in-Homepage-Career track certificate-Career tracks-Log in-Homepage-Career track certificate-Log in-Homepage-Log in-Checkout-Checkout-Homepage-Log in-Checkout-Log in-Checkout-Checkout-Log in-Checkout-Homepage-Log in
469533,Homepage-Sign up-Homepage-Sign up-Log in-Sign up-Coupon
469709,Courses-Sign up-Checkout
469721,Log in-Other-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Homepage-Log in-Log in-Sign up-Checkout-Checkout
469785,Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Checkout-Checkout-Log in-Log in-Log in
469859,Other-Pricing-Career tracks-Sign up-Other-Coupon
469922,Other-Homepage-Log in-Coupon-Log in-Log in
469931,Sign up-Sign up-Log in-Homepage-Log in-Sign up-Log in-Checkout-Checkout
469961,Homepage-Pricing-Homepage-Career tracks-Courses-Homepage-Pricing-Checkout-Homepage-Resources center-Courses-Resources center-Courses-Career tracks-Courses-Courses-Career tracks-Courses-Sign up-Homepage-Sign up-Coupon-Log in-Coupon
469993,Homepage-Pricing-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Pricing-Checkout-Homepage-Pricing-Pricing-Courses-Homepage-Career tracks-Homepage-Career tracks-Courses-Career tracks-Career tracks-Courses-Homepage-Other-Homepage-Resources center-Homepage-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Coupon-Checkout-Checkout
470028,Homepage-Pricing-Checkout-Pricing-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Upcoming courses-Resources center-Resources center-Career track certificate-Instructors-About us-About us-Courses-Course certificate-Career track certificate-Career tracks-Courses-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Courses-Pricing-Other-Upcoming courses-Career tracks-Log in-Homepage-Log in-Homepage-Pricing-Checkout
470102,Sign up-Checkout
470224,Homepage-Courses-Pricing-Sign up-Pricing-Log in-Checkout
470262,Courses-Sign up-Checkout
470307,Career tracks-Sign up-Log in-Log in-Log in-Coupon
470344,Pricing-Sign up-Checkout
470350,Homepage-Log in-Homepage-Course certificate-Career track certificate-Career track certificate-Career tracks-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Courses-Homepage-Log in-Checkout-Checkout-Checkout-Log in-Sign up-Homepage-Log in-Log in-Checkout-Log in-Log in-Checkout-Log in-Homepage-Courses-Homepage-Log in-Courses-Log in
470366,Homepage-Sign up-Homepage-Log in-Log in-Checkout
470403,Homepage-Pricing-Courses-Career track certificate-Courses-Resources center-Resources center-Courses-Pricing-Courses-Pricing-Courses-Courses-Career tracks-Courses-Pricing-Sign up-Log in-Checkout-Checkout
470435,Homepage-Career tracks-Sign up-Sign up-Checkout
470437,Homepage-Career tracks-Sign up-Checkout
470478,Sign up-Homepage-Log in-Checkout-Checkout
470656,Homepage-Career track certificate-Pricing-Courses-Sign up-Homepage-Log in-Homepage-Courses-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Homepage-Log in-Checkout-Checkout
470950,Homepage-Log in
470963,Homepage-Sign up-Homepage-Log in-Coupon
471001,Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Checkout
471019,Homepage-Log in-Checkout
471234,Other-Courses-Homepage-Pricing-Checkout-Pricing-Sign up-Homepage-Sign up-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Coupon
471328,Coupon
471413,Homepage-Career tracks-Pricing-Homepage-Pricing-Homepage-Other-Course certificate-Resources center-Courses-Other-Courses-Homepage-Homepage-Pricing-Courses-Log in-Other-Other-Sign up-Homepage-Log in-Other-Log in-Homepage-Log in-Checkout-Checkout
471435,Homepage-Courses-Courses-Career tracks-Courses-Pricing-Career tracks-Courses-Upcoming courses-Career tracks-Log in-Sign up-Homepage-Log in-Homepage-Log in-Coupon
471544,Homepage-Sign up-Checkout
471607,Homepage-Sign up-Homepage-Pricing-Homepage-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon
471616,Pricing-Sign up-Checkout
471625,Log in-Log in-Checkout-Log in
471666,Log in-Other-Sign up-Log in-Checkout-Checkout
471686,Homepage-Career tracks-Sign up-Other-Career tracks-Pricing-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Pricing-Career tracks-Courses-Career track certificate-Career tracks-Courses-Career tracks-Courses-Log in-Log in-Checkout-Checkout-Checkout-Checkout
471772,Coupon-Coupon
471779,Homepage-Sign up-Checkout-Checkout
471876,Other-Other-Other-Coupon-Coupon
471896,Homepage-Sign up-Homepage-Pricing-Homepage-Homepage-Pricing-Pricing-Sign up-Checkout-Checkout-Checkout
471936,Courses-Sign up-Courses-Sign up-Checkout
472133,Career tracks-Courses-Courses-Pricing-Career tracks-Courses-Checkout-Pricing-Log in-Checkout-Log in
472275,Homepage-Sign up-Checkout
472292,Homepage-Career track certificate-Courses-Homepage-Sign up-Pricing-Log in-Checkout
472312,Pricing-Checkout-Homepage-Resources center-Other-Career tracks-Upcoming courses-Courses-Career tracks-Sign up-Log in-Checkout-Coupon-Coupon-Coupon-Homepage-Log in-Sign up-Coupon-Coupon-Log in-Coupon
472385,Courses-Pricing-Pricing-Career tracks-Sign up
472395,Sign up-Log in-Log in-Homepage-Course certificate-Career track certificate-Career tracks-Sign up-Homepage-Sign up-Log in-Homepage-Course certificate-Career track certificate-Sign up-Career track certificate-Sign up-Log in-Log in-Homepage-Other-Log in-Homepage-Log in-Sign up-Log in-Homepage-Sign up-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Checkout-Checkout
472407,Homepage-Sign up-Checkout
472417,Homepage-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
472504,Coupon-Log in-Coupon
472534,Homepage-Pricing-Sign up-Other-Log in-Log in-Log in-Checkout
472536,Homepage-Pricing-Checkout-Pricing-Resources center-Pricing-Checkout-Resources center-Homepage-Homepage-Sign up-Homepage-Log in-Checkout-Checkout
472540,Homepage-Courses-Sign up-Checkout
472587,Other-Log in-Checkout-Checkout-Checkout-Checkout
472640,Courses-Sign up-Resources center-Other-Sign up-Homepage-Log in-Other-Log in-Checkout
472714,Courses-Sign up-Homepage-Log in-Checkout-Checkout-Checkout
472764,Courses-Sign up-Courses-Log in-Checkout
472824,Homepage-Sign up-Homepage-Courses-Sign up-Homepage-Log in-Log in-Homepage-Log in-Sign up-Homepage-Log in-Homepage-Log in-Log in-Sign up-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Checkout-Checkout-Log in-Checkout
472863,Career tracks-Pricing-Sign up-Log in-Checkout-Checkout
472904,Coupon-Coupon-Coupon
472929,Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Pricing-Log in-Log in-Sign up-Coupon
473149,Career tracks-Sign up-Checkout
473220,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career tracks-Sign up-Log in-Checkout
473226,Homepage-Sign up-Log in
473235,Coupon
473288,Other-Log in-Checkout-Log in
473320,Homepage-Courses-Sign up-Log in-Homepage-Sign up-Log in-Homepage-Log in-Log in-Checkout-Checkout-Checkout-Checkout-Checkout
473362,Homepage-Courses-Pricing-Homepage-Career tracks-Career track certificate-Instructors-Courses-Log in-Sign up-Log in-Career tracks-Log in-Checkout-Checkout-Homepage-Log in-Homepage-Pricing-Career tracks-Pricing-Pricing-Checkout-Homepage-Career tracks-Career tracks-Pricing-Checkout-Pricing-Career tracks-Pricing-Career tracks-Resources center-Upcoming courses-Courses-Courses-Pricing-Courses-Pricing-Checkout-Courses-Coupon-Coupon-Coupon-Checkout-Checkout
473410,Homepage-Sign up-Log in-Log in-Checkout
473521,Homepage-Sign up-Homepage-Pricing-Sign up-Pricing-Sign up-Coupon-Checkout-Checkout-Sign up
473558,Sign up-Homepage-Log in-Homepage-Log in-Coupon
473590,Courses-Sign up-Checkout
473658,Homepage-Sign up-Log in-Homepage-Log in-Log in-Log in-Checkout
473724,Other-Sign up-Course certificate-Career track certificate-Sign up-Course certificate-Career track certificate-Career tracks-Sign up-Log in-Homepage-Log in-Checkout
473762,Homepage-Resources center-Other-Resources center-Homepage-Career track certificate-Career tracks-Sign up-Career tracks-Other-Sign up-Log in-Coupon
473792,Homepage-Sign up-Homepage-Courses-Courses-Pricing-Courses-Career track certificate-Resources center-Course certificate-Career tracks-Courses-Sign up-Courses-Career tracks-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Upcoming courses-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Sign up-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Sign up-Log in-Coupon
473826,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout
473972,Homepage-Career tracks-Sign up-Checkout
473973,Homepage-Sign up-Log in-Log in
473999,Courses-Sign up-Sign up-Checkout-Checkout
474038,Homepage-Courses-Pricing-Resources center-Career tracks-Upcoming courses-Career tracks-Upcoming courses-Courses-Sign up-Courses-Course certificate-Career tracks-Courses-Sign up-Courses-Sign up-Checkout
